_state,id,researcher_id,experiment_id,participant_id,trial_num,item_id,item,response,timelimit,word_count,task_type,time_per_trial,left_page,created_at,item_unified,response_unified,google_creativity,anthropic_creativity,xai_creativity,kimi_creativity,mistral_creativity,prediction,modelname,text
<django.db.models.base.ModelState object at 0x7f23d2794340>,65524,rebeaty,7H4H7DwVobsViprPNEB4jm,67f2b914d702155cbc0a3a2c,42,aut-13,SOCK,poke holes in socks and tie them around the head to serve as glasses,Submitted,14,Alternate Uses Task,120,0,2026-01-07 23:12:53.448257+00:00,SOCK,Poke holes in socks and tie them around the head to serve as glasses,30.0,28.0,45.0,15.0,35.0,0.6,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: poke holes in socks and tie them around the head to serve as glasses"
<django.db.models.base.ModelState object at 0x7f23d2794b20>,65538,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,77,aut-2,BRICK,to make a chair,Submitted,4,Alternate Uses Task,120,0,2026-01-07 23:14:37.807563+00:00,BRICK,to make a chair,20.0,15.0,10.0,15.0,25.0,0.46,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: to make a chair"
<django.db.models.base.ModelState object at 0x7f23d2794bb0>,65539,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,78,aut-2,BRICK,to create a bed box spring,Submitted,6,Alternate Uses Task,120,0,2026-01-07 23:14:37.813729+00:00,BRICK,to create a bed box spring,20.0,15.0,10.0,15.0,25.0,0.6,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: to create a bed box spring"
<django.db.models.base.ModelState object at 0x7f23d2794c40>,65540,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,79,aut-2,BRICK,to put around a garden,Submitted,5,Alternate Uses Task,120,0,2026-01-07 23:14:37.817915+00:00,BRICK,to put around a garden,10.0,12.0,10.0,10.0,15.0,0.41,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: to put around a garden"
<django.db.models.base.ModelState object at 0x7f23d2794cd0>,65541,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,80,aut-2,BRICK,to cook food over ,Submitted,4,Alternate Uses Task,120,0,2026-01-07 23:14:37.821928+00:00,BRICK,to cook food over,20.0,15.0,25.0,15.0,35.0,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: to cook food over "
<django.db.models.base.ModelState object at 0x7f23d2794d60>,65542,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,81,aut-2,BRICK,to heat and put on achy places in the body,Submitted,10,Alternate Uses Task,120,0,2026-01-07 23:14:37.826193+00:00,BRICK,to heat and put on achy places in the body,25.0,18.0,35.0,30.0,28.0,0.59,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: to heat and put on achy places in the body"
<django.db.models.base.ModelState object at 0x7f23d2794df0>,65543,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,82,aut-2,BRICK,to make planters out of,Submitted,5,Alternate Uses Task,120,0,2026-01-07 23:14:37.830188+00:00,BRICK,to make planters out of,20.0,15.0,35.0,20.0,25.0,0.53,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: to make planters out of"
<django.db.models.base.ModelState object at 0x7f23d2794e80>,65544,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,83,aut-2,BRICK,to build furniture,Submitted,3,Alternate Uses Task,120,0,2026-01-07 23:14:37.834811+00:00,BRICK,to build furniture,25.0,15.0,10.0,20.0,28.0,0.47,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: to build furniture"
<django.db.models.base.ModelState object at 0x7f23d2795810>,65561,rebeaty,7H4H7DwVobsViprPNEB4jm,671f93838d7481cd8a0d137d,83,aut-2,BRICK,you can use it as a weight to create a panini in a frying pan by weighing down a sandwich on a hot griddle.,Submitted,24,Alternate Uses Task,120,0,2026-01-07 23:14:55.324783+00:00,BRICK,You can use it as a weight to create a panini in a frying pan by weighing down a sandwich on a hot griddle.,35.0,28.0,45.0,35.0,35.0,0.68,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: you can use it as a weight to create a panini in a frying pan by weighing down a sandwich on a hot griddle."
<django.db.models.base.ModelState object at 0x7f23d27958a0>,65562,rebeaty,7H4H7DwVobsViprPNEB4jm,671f93838d7481cd8a0d137d,84,aut-2,BRICK,you can use it as a paperweight.,Submitted,7,Alternate Uses Task,120,0,2026-01-07 23:14:55.330963+00:00,BRICK,You can use it as a paperweight.,10.0,12.0,25.0,10.0,15.0,0.46,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: you can use it as a paperweight."
<django.db.models.base.ModelState object at 0x7f23d2795930>,65563,rebeaty,7H4H7DwVobsViprPNEB4jm,671f93838d7481cd8a0d137d,85,aut-2,BRICK,you can scrape your boots on it before you come in the house.,Submitted,13,Alternate Uses Task,120,0,2026-01-07 23:14:55.335269+00:00,BRICK,You can scrape your boots on it before you come in the house.,20.0,15.0,35.0,15.0,20.0,0.6,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: you can scrape your boots on it before you come in the house."
<django.db.models.base.ModelState object at 0x7f23d27959c0>,65564,rebeaty,7H4H7DwVobsViprPNEB4jm,671f93838d7481cd8a0d137d,86,aut-2,BRICK,"you can anchor a boat with it, if it is heavy enough.",Submitted,12,Alternate Uses Task,120,0,2026-01-07 23:14:55.338975+00:00,BRICK,"You can anchor a boat with it, if it is heavy enough.",20.0,15.0,35.0,25.0,25.0,0.51,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: you can anchor a boat with it, if it is heavy enough."
<django.db.models.base.ModelState object at 0x7f23d2795a50>,65565,rebeaty,7H4H7DwVobsViprPNEB4jm,671f93838d7481cd8a0d137d,87,aut-2,BRICK,you can use it to build muscles by weight lifting practice.,Submitted,11,Alternate Uses Task,120,0,2026-01-07 23:14:55.342849+00:00,BRICK,You can use it to build muscles by weight lifting practice.,20.0,12.0,35.0,15.0,25.0,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: you can use it to build muscles by weight lifting practice."
<django.db.models.base.ModelState object at 0x7f23d2795ae0>,65566,rebeaty,7H4H7DwVobsViprPNEB4jm,671f93838d7481cd8a0d137d,88,aut-2,BRICK,"you could pay for  your cup of coffee or barter it, if someone needed one.",Submitted,15,Alternate Uses Task,120,0,2026-01-07 23:14:55.346692+00:00,BRICK,"You could pay for  your cup of coffee or barter it, if someone needed one.",25.0,15.0,10.0,15.0,28.0,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: you could pay for  your cup of coffee or barter it, if someone needed one."
<django.db.models.base.ModelState object at 0x7f23d2795b70>,65567,rebeaty,7H4H7DwVobsViprPNEB4jm,671f93838d7481cd8a0d137d,89,aut-2,BRICK,you can practice leg raises to improve your calf muscles.,Submitted,10,Alternate Uses Task,120,0,2026-01-07 23:14:55.350584+00:00,BRICK,You can practice leg raises to improve your calf muscles.,25.0,12.0,10.0,15.0,15.0,0.51,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: you can practice leg raises to improve your calf muscles."
<django.db.models.base.ModelState object at 0x7f23d2795c00>,65568,rebeaty,7H4H7DwVobsViprPNEB4jm,671f93838d7481cd8a0d137d,90,aut-2,BRICK,you could plug a hole in a wall.,Submitted,8,Alternate Uses Task,120,0,2026-01-07 23:14:55.354543+00:00,BRICK,You could plug a hole in a wall.,15.0,12.0,10.0,10.0,15.0,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: you could plug a hole in a wall."
<django.db.models.base.ModelState object at 0x7f23d2795f60>,65574,rebeaty,7H4H7DwVobsViprPNEB4jm,67f2b914d702155cbc0a3a2c,44,aut-2,BRICK,"use them as one would use paper, write or draw on them, print on them, etc.",Submitted,16,Alternate Uses Task,120,0,2026-01-07 23:15:11.640814+00:00,BRICK,"Use them as one would use paper, write or draw on them, print on them, etc.",30.0,18.0,35.0,35.0,30.0,0.43,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: use them as one would use paper, write or draw on them, print on them, etc."
<django.db.models.base.ModelState object at 0x7f23d2795ff0>,65575,rebeaty,7H4H7DwVobsViprPNEB4jm,67f2b914d702155cbc0a3a2c,45,aut-2,BRICK,"they can be used as shoes. add straps to them and waer them as is, or carve them to desired shoe shape.",Submitted,22,Alternate Uses Task,120,0,2026-01-07 23:15:11.645754+00:00,BRICK,"They can be used as shoes. Add straps to them and waer them as is, or carve them to desired shoe shape.",30.0,18.0,35.0,15.0,28.0,0.56,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: they can be used as shoes. add straps to them and waer them as is, or carve them to desired shoe shape."
<django.db.models.base.ModelState object at 0x7f23d2796080>,65576,rebeaty,7H4H7DwVobsViprPNEB4jm,67f2b914d702155cbc0a3a2c,46,aut-2,BRICK,can be used to make a dress,Submitted,7,Alternate Uses Task,120,0,2026-01-07 23:15:11.649793+00:00,BRICK,Can be used to make a dress,35.0,28.0,45.0,35.0,35.0,0.54,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: can be used to make a dress"
<django.db.models.base.ModelState object at 0x7f23d2796b30>,65595,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,85,aut-8,KNIFE,to cut hair,Submitted,3,Alternate Uses Task,120,0,2026-01-07 23:16:44.137912+00:00,KNIFE,to cut hair,25.0,12.0,20.0,15.0,20.0,0.44,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: to cut hair"
<django.db.models.base.ModelState object at 0x7f23d2796bc0>,65596,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,86,aut-8,KNIFE,to use as a scissors,Submitted,5,Alternate Uses Task,120,0,2026-01-07 23:16:44.143751+00:00,KNIFE,to use as a scissors,15.0,15.0,35.0,15.0,20.0,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: to use as a scissors"
<django.db.models.base.ModelState object at 0x7f23d2796c50>,65597,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,87,aut-8,KNIFE,make it dull and use ad a mirror,Submitted,8,Alternate Uses Task,120,0,2026-01-07 23:16:44.147827+00:00,KNIFE,make it dull and use ad a mirror,30.0,28.0,45.0,15.0,35.0,0.53,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: make it dull and use ad a mirror"
<django.db.models.base.ModelState object at 0x7f23d2796ce0>,65598,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,88,aut-8,KNIFE,to use as a shovel,Submitted,5,Alternate Uses Task,120,0,2026-01-07 23:16:44.151892+00:00,KNIFE,to use as a shovel,20.0,28.0,35.0,20.0,15.0,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: to use as a shovel"
<django.db.models.base.ModelState object at 0x7f23d2796d70>,65599,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,89,aut-8,KNIFE,"o use as a spoon, mixing ingredients",Submitted,7,Alternate Uses Task,120,0,2026-01-07 23:16:44.155890+00:00,KNIFE,"o use as a spoon, mixing ingredients",20.0,28.0,35.0,15.0,25.0,0.51,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: o use as a spoon, mixing ingredients"
<django.db.models.base.ModelState object at 0x7f23d2796e00>,65600,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,90,aut-8,KNIFE,to smooth icing on a cake,Submitted,6,Alternate Uses Task,120,0,2026-01-07 23:16:44.160782+00:00,KNIFE,to smooth icing on a cake,15.0,15.0,35.0,25.0,25.0,0.66,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object KNIFE is: to smooth icing on a cake"
<django.db.models.base.ModelState object at 0x7f23d27975e0>,65614,rebeaty,7H4H7DwVobsViprPNEB4jm,62911ef14fd68295d60ba83b,27,aut-2,BRICK,use straw bricks in cold environments,Submitted,6,Alternate Uses Task,120,0,2026-01-07 23:17:11.837024+00:00,BRICK,use straw bricks in cold environments,25.0,22.0,20.0,25.0,25.0,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object BRICK is: use straw bricks in cold environments"
<django.db.models.base.ModelState object at 0x7f23d27a04c0>,65640,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,92,aut-13,SOCK,use as a hat,Submitted,4,Alternate Uses Task,120,0,2026-01-07 23:18:50.331307+00:00,SOCK,use as a hat,20.0,22.0,35.0,15.0,30.0,0.5,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: use as a hat"
<django.db.models.base.ModelState object at 0x7f23d27a0550>,65641,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,93,aut-13,SOCK,use as gloves,Submitted,3,Alternate Uses Task,120,0,2026-01-07 23:18:50.336736+00:00,SOCK,use as gloves,20.0,18.0,35.0,15.0,25.0,0.51,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: use as gloves"
<django.db.models.base.ModelState object at 0x7f23d27a05e0>,65642,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,94,aut-13,SOCK,use asmittens to hold hot stuff,Submitted,6,Alternate Uses Task,120,0,2026-01-07 23:18:50.340721+00:00,SOCK,use asmittens to hold hot stuff,20.0,28.0,35.0,25.0,35.0,0.52,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: use asmittens to hold hot stuff"
<django.db.models.base.ModelState object at 0x7f23d27a0670>,65643,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,95,aut-13,SOCK,to use as an elastic to tie your hair,Submitted,9,Alternate Uses Task,120,0,2026-01-07 23:18:50.344400+00:00,SOCK,to use as an elastic to tie your hair,30.0,15.0,35.0,25.0,35.0,0.61,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: to use as an elastic to tie your hair"
<django.db.models.base.ModelState object at 0x7f23d27a0700>,65644,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,96,aut-13,SOCK,to dry your hand as a towel,Submitted,7,Alternate Uses Task,120,0,2026-01-07 23:18:50.348338+00:00,SOCK,to dry your hand as a towel,20.0,15.0,35.0,15.0,25.0,0.49,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: to dry your hand as a towel"
<django.db.models.base.ModelState object at 0x7f23d27a0790>,65645,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,97,aut-13,SOCK,to put soil in and use as a pot,Submitted,9,Alternate Uses Task,120,0,2026-01-07 23:18:50.352015+00:00,SOCK,to put soil in and use as a pot,35.0,28.0,35.0,45.0,30.0,0.58,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: to put soil in and use as a pot"
<django.db.models.base.ModelState object at 0x7f23d27a0820>,65646,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,98,aut-13,SOCK,use as a purce ,Submitted,4,Alternate Uses Task,120,0,2026-01-07 23:18:50.355678+00:00,SOCK,use as a purce,25.0,15.0,25.0,15.0,20.0,0.48,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: use as a purce "
<django.db.models.base.ModelState object at 0x7f23d27a08b0>,65647,rebeaty,7H4H7DwVobsViprPNEB4jm,69136c7df68dcde570c33956,99,aut-13,SOCK,use as a purse for coins,Submitted,6,Alternate Uses Task,120,0,2026-01-07 23:18:50.359688+00:00,SOCK,use as a purse for coins,25.0,22.0,35.0,15.0,25.0,0.52,CLAUS,"Identify how surprising, creative, unexpected, or interesting the following alternative use for the object SOCK is: use as a purse for coins"
