_state,id,researcher_id,experiment_id,participant_id,trial_num,item_id,item,response,timelimit,word_count,task_type,time_per_trial,left_page,created_at
<django.db.models.base.ModelState object at 0x7f23d2634fa0>,66566,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,81,dp-16,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 00:06:06.890591+00:00
<django.db.models.base.ModelState object at 0x7f23d2635030>,66567,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,86,img4,dropped ice cream,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img4.png,Time Limit Hit,1366,Drawing Task,120,0,2026-01-08 00:06:20.995634+00:00
<django.db.models.base.ModelState object at 0x7f23d26350c0>,66568,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,87,img4,santa,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img4.png,Time Limit Hit,1252,Drawing Task,120,0,2026-01-08 00:06:21.006746+00:00
<django.db.models.base.ModelState object at 0x7f23d2635150>,66569,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,88,img4,potion bottle,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img4.png,Time Limit Hit,1200,Drawing Task,120,0,2026-01-08 00:06:21.015989+00:00
<django.db.models.base.ModelState object at 0x7f23d26351e0>,66570,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,89,img4,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img4.png,Time Limit Hit,930,Drawing Task,120,0,2026-01-08 00:06:21.023627+00:00
<django.db.models.base.ModelState object at 0x7f23d2635270>,66571,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,150,img7,Icecream Cone,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img7.png,Time Limit Hit,832,Drawing Task,120,0,2026-01-08 00:06:43.494294+00:00
<django.db.models.base.ModelState object at 0x7f23d2635300>,66572,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,151,img7,Peacock,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img7.png,Time Limit Hit,1141,Drawing Task,120,0,2026-01-08 00:06:43.507555+00:00
<django.db.models.base.ModelState object at 0x7f23d2635390>,66573,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,152,img7,Gunslinger,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img7.png,Time Limit Hit,827,Drawing Task,120,0,2026-01-08 00:06:43.518676+00:00
<django.db.models.base.ModelState object at 0x7f23d2635420>,66574,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,153,img7,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img7.png,Time Limit Hit,811,Drawing Task,120,0,2026-01-08 00:06:43.528325+00:00
<django.db.models.base.ModelState object at 0x7f23d26354b0>,66575,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,66,aut-13,SOCK,wash rag,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:07:01.800875+00:00
<django.db.models.base.ModelState object at 0x7f23d2635540>,66576,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,67,aut-13,SOCK,decorative wallpaper,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:07:01.807311+00:00
<django.db.models.base.ModelState object at 0x7f23d26355d0>,66577,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,68,aut-13,SOCK,hand warmers,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:07:01.812159+00:00
<django.db.models.base.ModelState object at 0x7f23d2635660>,66578,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,69,aut-13,SOCK,bug catcher,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:07:01.816556+00:00
<django.db.models.base.ModelState object at 0x7f23d26356f0>,66579,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,70,aut-13,SOCK,puppet show,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:07:01.820543+00:00
<django.db.models.base.ModelState object at 0x7f23d2635780>,66580,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,71,aut-13,SOCK,piggy bank,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:07:01.824515+00:00
<django.db.models.base.ModelState object at 0x7f23d2635810>,66581,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,72,aut-13,SOCK,makeup bag,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:07:01.828487+00:00
<django.db.models.base.ModelState object at 0x7f23d26358a0>,66582,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,73,aut-13,SOCK,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:07:01.832582+00:00
<django.db.models.base.ModelState object at 0x7f23d2635930>,66583,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,107,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,seated stair climber,Submitted,3,Design Problems,120,0,2026-01-08 00:07:16.345536+00:00
<django.db.models.base.ModelState object at 0x7f23d26359c0>,66584,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,108,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Slides,Submitted,1,Design Problems,120,0,2026-01-08 00:07:16.348561+00:00
<django.db.models.base.ModelState object at 0x7f23d2635a50>,66585,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,109,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,chair lift like ski lift concept,Submitted,6,Design Problems,120,0,2026-01-08 00:07:16.351511+00:00
<django.db.models.base.ModelState object at 0x7f23d2635ae0>,66586,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,110,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,softer stairs,Submitted,2,Design Problems,120,0,2026-01-08 00:07:16.354411+00:00
<django.db.models.base.ModelState object at 0x7f23d2635b70>,66587,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,111,dp-6,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 00:07:16.357289+00:00
<django.db.models.base.ModelState object at 0x7f23d2635c00>,66588,rebeaty,7H4H7DwVobsViprPNEB4jm,66d4407f31981698998d25d8,8,DAT_8,DAT_8,"book,plate,car,mat,gun,ship,cow,data,film,water",Submitted,10,Divergent Association Task,240,0,2026-01-08 00:07:19.920515+00:00
<django.db.models.base.ModelState object at 0x7f23d2635c90>,66589,rebeaty,7H4H7DwVobsViprPNEB4jm,663cd0ab9a13d177b358f8f1,38,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,Introducing agriculture waste to biogas for energy ,Submitted,7,Design Problems,120,0,2026-01-08 00:07:20.019992+00:00
<django.db.models.base.ModelState object at 0x7f23d2635d20>,66590,rebeaty,7H4H7DwVobsViprPNEB4jm,663cd0ab9a13d177b358f8f1,39,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 00:07:20.023188+00:00
<django.db.models.base.ModelState object at 0x7f23d2635db0>,66591,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,56,aut-4,BUCKET,emergency toilet,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:07:32.406975+00:00
<django.db.models.base.ModelState object at 0x7f23d2635e40>,66592,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,57,aut-4,BUCKET,a hat for a costume,Submitted,5,Alternate Uses Task,120,0,2026-01-08 00:07:32.412214+00:00
<django.db.models.base.ModelState object at 0x7f23d2635ed0>,66593,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,58,aut-4,BUCKET,to carry items like groceries from a car,Submitted,8,Alternate Uses Task,120,0,2026-01-08 00:07:32.416641+00:00
<django.db.models.base.ModelState object at 0x7f23d2635f60>,66594,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,59,aut-4,BUCKET,a plant holder,Submitted,3,Alternate Uses Task,120,0,2026-01-08 00:07:32.420670+00:00
<django.db.models.base.ModelState object at 0x7f23d2635ff0>,66595,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,60,aut-4,BUCKET,a template to draw circles aound/with,Submitted,7,Alternate Uses Task,120,0,2026-01-08 00:07:32.424438+00:00
<django.db.models.base.ModelState object at 0x7f23d2636080>,66596,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,61,aut-4,BUCKET,to cover a bug to take outside,Submitted,7,Alternate Uses Task,120,0,2026-01-08 00:07:32.428456+00:00
<django.db.models.base.ModelState object at 0x7f23d2636110>,66597,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,62,aut-4,BUCKET,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:07:32.432377+00:00
<django.db.models.base.ModelState object at 0x7f23d26361a0>,66598,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,82,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,recycle plastics,Submitted,2,Design Problems,120,0,2026-01-08 00:08:11.121722+00:00
<django.db.models.base.ModelState object at 0x7f23d2636230>,66599,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,83,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,replant trees ,Submitted,2,Design Problems,120,0,2026-01-08 00:08:11.124739+00:00
<django.db.models.base.ModelState object at 0x7f23d26362c0>,66600,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,84,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,solar energy panels,Submitted,3,Design Problems,120,0,2026-01-08 00:08:11.127645+00:00
<django.db.models.base.ModelState object at 0x7f23d2636350>,66601,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,85,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,windmills,Submitted,1,Design Problems,120,0,2026-01-08 00:08:11.130493+00:00
<django.db.models.base.ModelState object at 0x7f23d26363e0>,66602,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,86,dp-2,Develop as many design ideas as you can to increase the use of renewable energy sources.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,0,2026-01-08 00:08:11.133354+00:00
<django.db.models.base.ModelState object at 0x7f23d2636470>,66603,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,58,aut-4,BUCKET,use as seeding the plants,Submitted,5,Alternate Uses Task,120,0,2026-01-08 00:08:11.146173+00:00
<django.db.models.base.ModelState object at 0x7f23d2636500>,66604,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,59,aut-4,BUCKET,use as cordless tool holster,Submitted,5,Alternate Uses Task,120,0,2026-01-08 00:08:11.149277+00:00
<django.db.models.base.ModelState object at 0x7f23d2636590>,66605,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,60,aut-4,BUCKET,Emergency pet warerer use,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:08:11.151925+00:00
<django.db.models.base.ModelState object at 0x7f23d2636620>,66606,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,61,aut-4,BUCKET,use as soundwave vase,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:08:11.154202+00:00
<django.db.models.base.ModelState object at 0x7f23d26366b0>,66607,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,62,aut-4,BUCKET,use as projection lantern,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:08:11.156343+00:00
<django.db.models.base.ModelState object at 0x7f23d2636740>,66608,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,63,aut-4,BUCKET,use as herb /ice cube trays,Submitted,6,Alternate Uses Task,120,0,2026-01-08 00:08:11.158608+00:00
<django.db.models.base.ModelState object at 0x7f23d26367d0>,66609,rebeaty,7H4H7DwVobsViprPNEB4jm,5edeea354d54cb1a825aa8f9,64,aut-4,BUCKET,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,0,2026-01-08 00:08:11.160438+00:00
<django.db.models.base.ModelState object at 0x7f23d2636860>,66610,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,90,img9,person,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img9.png,Time Limit Hit,743,Drawing Task,120,0,2026-01-08 00:08:23.398065+00:00
<django.db.models.base.ModelState object at 0x7f23d26368f0>,66611,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,91,img9,cocktail,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img9.png,Time Limit Hit,851,Drawing Task,120,0,2026-01-08 00:08:23.408072+00:00
<django.db.models.base.ModelState object at 0x7f23d2636980>,66612,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,92,img9,tree,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img9.png,Time Limit Hit,632,Drawing Task,120,0,2026-01-08 00:08:23.416662+00:00
<django.db.models.base.ModelState object at 0x7f23d2636a10>,66613,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,93,img9,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img9.png,Time Limit Hit,582,Drawing Task,120,0,2026-01-08 00:08:23.423689+00:00
<django.db.models.base.ModelState object at 0x7f23d2636aa0>,66614,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,154,img11,Church,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img11.png,Time Limit Hit,618,Drawing Task,120,0,2026-01-08 00:08:45.162110+00:00
<django.db.models.base.ModelState object at 0x7f23d2636b30>,66615,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,155,img11,R2-D2,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img11.png,Time Limit Hit,754,Drawing Task,120,0,2026-01-08 00:08:45.173161+00:00
<django.db.models.base.ModelState object at 0x7f23d2636bc0>,66616,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,156,img11,Double-doors,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img11.png,Time Limit Hit,568,Drawing Task,120,0,2026-01-08 00:08:45.180767+00:00
<django.db.models.base.ModelState object at 0x7f23d2636c50>,66617,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,157,img11,Bell,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img11.png,Time Limit Hit,581,Drawing Task,120,0,2026-01-08 00:08:45.187557+00:00
<django.db.models.base.ModelState object at 0x7f23d2636ce0>,66618,rebeaty,7H4H7DwVobsViprPNEB4jm,656535cfb6e6bea3d8637deb,158,img11,EMPTY RESPONSE,7H4H7DwVobsViprPNEB4jm_participant_656535cfb6e6bea3d8637deb_img11.png,Time Limit Hit,487,Drawing Task,120,0,2026-01-08 00:08:45.193760+00:00
<django.db.models.base.ModelState object at 0x7f23d2636d70>,66619,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,74,aut-8,KNIFE,pimple popper,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:09:07.018910+00:00
<django.db.models.base.ModelState object at 0x7f23d2636e00>,66620,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,75,aut-8,KNIFE,dart throwing,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:09:07.024427+00:00
<django.db.models.base.ModelState object at 0x7f23d2636e90>,66621,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,76,aut-8,KNIFE,roasting marshmallows,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:09:07.028486+00:00
<django.db.models.base.ModelState object at 0x7f23d2636f20>,66622,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,77,aut-8,KNIFE,dirt digging treasure hunting,Submitted,4,Alternate Uses Task,120,0,2026-01-08 00:09:07.032302+00:00
<django.db.models.base.ModelState object at 0x7f23d2636fb0>,66623,rebeaty,7H4H7DwVobsViprPNEB4jm,66971f1f9181bdc85972b84d,78,aut-8,KNIFE,EMPTY RESPONSE,Time Limit Hit,2,Alternate Uses Task,120,1,2026-01-08 00:09:07.036441+00:00
<django.db.models.base.ModelState object at 0x7f23d2637040>,66624,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,112,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,downhill siphon,Submitted,2,Design Problems,120,1,2026-01-08 00:09:20.385751+00:00
<django.db.models.base.ModelState object at 0x7f23d26370d0>,66625,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,113,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,community activation,Submitted,2,Design Problems,120,2,2026-01-08 00:09:20.388950+00:00
<django.db.models.base.ModelState object at 0x7f23d2637160>,66626,rebeaty,7H4H7DwVobsViprPNEB4jm,695c6b4f435bc06369113b97,114,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,EMPTY RESPONSE,Time Limit Hit,2,Design Problems,120,2,2026-01-08 00:09:20.392046+00:00
<django.db.models.base.ModelState object at 0x7f23d26371f0>,66627,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,63,aut-10,PENCIL,to hold a bun in hair,Submitted,6,Alternate Uses Task,120,0,2026-01-08 00:10:12.585053+00:00
<django.db.models.base.ModelState object at 0x7f23d2637280>,66628,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,64,aut-10,PENCIL,a device to fish an item out of somewhere (is something rolled under couch),Submitted,14,Alternate Uses Task,120,0,2026-01-08 00:10:12.590646+00:00
<django.db.models.base.ModelState object at 0x7f23d2637310>,66629,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,65,aut-10,PENCIL,drum stick,Submitted,2,Alternate Uses Task,120,0,2026-01-08 00:10:12.594773+00:00
<django.db.models.base.ModelState object at 0x7f23d26373a0>,66630,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,66,aut-10,PENCIL,test to see if a picture frame is straight on the wall (slides off if not),Submitted,16,Alternate Uses Task,120,0,2026-01-08 00:10:12.598443+00:00
<django.db.models.base.ModelState object at 0x7f23d2637430>,66631,rebeaty,7H4H7DwVobsViprPNEB4jm,64c9892e8e7e06812b775c0c,67,aut-10,PENCIL,a stick to hold up plant,Time Limit Hit,6,Alternate Uses Task,120,0,2026-01-08 00:10:12.602317+00:00
<django.db.models.base.ModelState object at 0x7f23d26374c0>,66632,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,87,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,have water transported to the area,Submitted,6,Design Problems,120,0,2026-01-08 00:10:18.013965+00:00
<django.db.models.base.ModelState object at 0x7f23d2637550>,66633,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,88,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,help the remote area get water purification systems,Submitted,8,Design Problems,120,0,2026-01-08 00:10:18.017194+00:00
<django.db.models.base.ModelState object at 0x7f23d26375e0>,66634,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,89,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,have workers that will help dig wells if possible so the people can access clean water,Submitted,16,Design Problems,120,0,2026-01-08 00:10:18.020205+00:00
<django.db.models.base.ModelState object at 0x7f23d2637670>,66635,rebeaty,7H4H7DwVobsViprPNEB4jm,5b98940f754b700001f0f15c,90,dp-10,Develop as many design ideas as you can to improve access to clean water in remote areas.,If water is available store it in tanks and use purification methods to make it safe,Time Limit Hit,16,Design Problems,120,0,2026-01-08 00:10:18.023118+00:00
<django.db.models.base.ModelState object at 0x7f23d2637700>,66636,rebeaty,7H4H7DwVobsViprPNEB4jm,6660ab8eeaa4f5e8a6a4d223,94,img11,capitol building,7H4H7DwVobsViprPNEB4jm_participant_6660ab8eeaa4f5e8a6a4d223_img11.png,Time Limit Hit,707,Drawing Task,120,0,2026-01-08 00:10:25.271221+00:00
